Time,dtsec, X, Y, Z, xecef, yecef, zecef, A(km), E, I, RAAN, ARGP, TA, MA,SVE,Beta,SunPct,Eclipse(*)
06/04/12 22:02:00,338520,7426458.870,-14319980.357,-21147693.934,4608216.945,15471962.177,-21138160.055,26559.185,0.001739,55.584101,53.491204,41.155721,213.380871,213.490629,45.08,-2.29,1,
06/04/12 22:03:00,338580,7587315.258,-14160322.109,-21197761.879,4449190.597,15449891.518,-21188032.916,26559.165,0.001739,55.58409,53.491153,41.190499,213.846115,213.957234,45.58,-2.29,1,
06/04/12 22:04:00,338640,7747593.121,-13999584.190,-21246213.241,4289719.304,15428332.116,-21236289.934,26559.146,0.001739,55.584079,53.491103,41.225167,214.311476,214.423948,46.08,-2.29,1,
06/04/12 22:05:00,338700,7907280.223,-13837778.830,-21293044.287,4129816.660,15407289.008,-21282927.388,26559.127,0.001739,55.584068,53.491052,41.259705,214.776976,214.890792,46.58,-2.29,1,
06/04/12 22:06:00,338760,8066364.373,-13674918.340,-21338251.404,3969496.329,15386767.082,-21327941.683,26559.109,0.00174,55.584058,53.491002,41.294093,215.242636,215.357787,47.08,-2.29,1,
06/04/12 22:07:00,338820,8224833.425,-13511015.112,-21381831.105,3808772.039,15366771.075,-21371329.344,26559.090,0.00174,55.584048,53.490951,41.328308,215.708476,215.824954,47.58,-2.3,1,
06/04/12 22:08:00,338880,8382675.280,-13346081.619,-21423780.025,3647657.586,15347305.574,-21413087.021,26559.073,0.00174,55.584039,53.490899,41.362331,216.174518,216.292314,48.08,-2.3,1,
06/04/12 22:09:00,338940,8539877.886,-13180130.412,-21464094.922,3486166.824,15328375.014,-21453211.487,26559.056,0.00174,55.584029,53.490848,41.39614,216.640782,216.759888,48.58,-2.3,1,
06/04/12 22:10:00,339000,8696429.236,-13013174.119,-21502772.679,3324313.671,15309983.677,-21491699.640,26559.039,0.00174,55.584021,53.490797,41.429714,217.10729,217.227696,49.07,-2.3,1,
06/04/12 22:11:00,339060,8852317.377,-12845225.446,-21539810.302,3162112.101,15292135.693,-21528548.500,26559.023,0.00174,55.584012,53.490745,41.463034,217.574062,217.695759,49.57,-2.3,1,
06/04/12 22:12:00,339120,9007530.400,-12676297.174,-21575204.923,2999576.143,15274835.039,-21563755.213,26559.007,0.00174,55.584004,53.490693,41.496078,218.041119,218.164098,50.07,-2.3,1,
06/04/12 22:13:00,339180,9162056.451,-12506402.161,-21608953.797,2836719.883,15258085.534,-21597317.050,26558.992,0.00174,55.583996,53.490641,41.528826,218.508481,218.632733,50.57,-2.3,1,
06/04/12 22:14:00,339240,9315883.726,-12335553.336,-21641054.304,2673557.457,15241890.845,-21629231.404,26558.978,0.00174,55.583989,53.490589,41.561257,218.976169,219.101685,51.07,-2.3,1,
06/04/12 22:15:00,339300,9469000.474,-12163763.706,-21671503.952,2510103.048,15226254.481,-21659495.796,26558.963,0.00174,55.583982,53.490536,41.593352,219.444203,219.570974,51.57,-2.3,1,
06/04/12 22:16:00,339360,9621394.994,-11991046.344,-21700300.369,2346370.890,15211179.796,-21688107.871,26558.950,0.001739,55.583975,53.490484,41.62509,219.912604,220.040619,52.07,-2.3,1,
06/04/12 22:17:00,339420,9773055.645,-11817414.400,-21727441.313,2182375.261,15196669.987,-21715065.399,26558.937,0.001739,55.583969,53.490431,41.656451,220.381391,220.510642,52.57,-2.3,1,
06/04/12 22:18:00,339480,9923970.836,-11642881.090,-21752924.666,2018130.481,15182728.091,-21740366.276,26558.924,0.001739,55.583963,53.490378,41.687416,220.850584,220.981061,53.07,-2.3,1,
06/04/12 22:19:00,339540,10074129.034,-11467459.701,-21776748.434,1853650.912,15169356.988,-21764008.524,26558.912,0.001739,55.583958,53.490326,41.717965,221.320204,221.451896,53.57,-2.3,1,
06/04/12 22:20:00,339600,10223518.764,-11291163.588,-21798910.753,1688950.954,15156559.400,-21785990.290,26558.900,0.001739,55.583952,53.490273,41.748078,221.790269,221.923167,54.06,-2.3,1,
06/04/12 22:21:00,339660,10372128.606,-11114006.174,-21819409.881,1524045.044,15144337.890,-21806309.847,26558.889,0.001738,55.583948,53.490219,41.777736,222.260799,222.394893,54.56,-2.3,1,
06/04/12 22:22:00,339720,10519947.200,-10936000.947,-21838244.204,1358947.651,15132694.860,-21824965.597,26558.879,0.001738,55.583943,53.490166,41.80692,222.731813,222.867094,55.06,-2.3,1,
06/04/12 22:23:00,339780,10666963.247,-10757161.460,-21855412.236,1193673.280,15121632.551,-21841956.064,26558.868,0.001738,55.583939,53.490113,41.835612,223.20333,223.339787,55.56,-2.3,1,
06/04/12 22:24:00,339840,10813165.505,-10577501.332,-21870912.615,1028236.462,15111153.046,-21857279.901,26558.859,0.001737,55.583936,53.49006,41.863792,223.675369,223.812992,56.06,-2.3,1,
06/04/12 22:25:00,339900,10958542.796,-10397034.243,-21884744.106,862651.757,15101258.266,-21870935.887,26558.850,0.001737,55.583932,53.490006,41.891442,224.147947,224.286727,56.56,-2.3,1,
06/04/12 22:26:00,339960,11103084.001,-10215773.938,-21896905.602,696933.751,15091949.970,-21882922.929,26558.842,0.001737,55.58393,53.489953,41.918544,224.621085,224.76101,57.06,-2.3,1,
06/04/12 22:27:00,340020,11246778.068,-10033734.219,-21907396.123,531097.052,15083229.756,-21893240.058,26558.834,0.001736,55.583927,53.4899,41.945081,225.094799,225.235859,57.56,-2.31,1,
06/04/12 22:28:00,340080,11389614.005,-9850928.953,-21916214.814,365156.290,15075099.061,-21901886.434,26558.827,0.001736,55.583925,53.489846,41.971034,225.569107,225.711291,58.06,-2.31,1,
06/04/12 22:29:00,340140,11531580.886,-9667372.061,-21923360.949,199126.111,15067559.158,-21908861.344,26558.820,0.001736,55.583923,53.489792,41.996386,226.044026,226.187325,58.56,-2.31,1,
06/04/12 22:30:00,340200,11672667.850,-9483077.526,-21928833.927,33021.181,15060611.160,-21914164.201,26558.814,0.001735,55.583922,53.489739,42.021121,226.519575,226.663977,59.06,-2.31,1,
06/04/12 22:31:00,340260,11812864.103,-9298059.387,-21932633.277,-133143.822,15054256.015,-21917794.545,26558.808,0.001735,55.583921,53.489685,42.045221,226.995769,227.141264,59.56,-2.31,1,
06/04/12 22:32:00,340320,11952158.917,-9112331.737,-21934758.653,-299354.209,15048494.511,-21919752.043,26558.803,0.001734,55.58392,53.489632,42.06867,227.472625,227.619202,60.05,-2.31,1,
06/04/12 22:33:00,340380,12090541.632,-8925908.727,-21935209.836,-465595.280,15043327.270,-21920036.491,26558.798,0.001734,55.58392,53.489578,42.091451,227.950159,228.097807,60.55,-2.31,1,
06/04/12 22:34:00,340440,12228001.657,-8738804.559,-21933986.736,-631852.327,15038754.754,-21918647.811,26558.794,0.001733,55.583921,53.489525,42.11355,228.428388,228.577096,61.05,-2.31,1,
06/04/12 22:35:00,340500,12364528.470,-8551033.489,-21931089.390,-798110.638,15034777.260,-21915586.051,26558.791,0.001733,55.583921,53.489471,42.13495,228.907326,229.057083,61.55,-2.31,1,
06/04/12 22:36:00,340560,12500111.619,-8362609.824,-21926517.961,-964355.498,15031394.924,-21910851.388,26558.788,0.001732,55.583922,53.489417,42.155637,229.386989,229.537785,62.05,-2.31,1,
06/04/12 22:37:00,340620,12634740.725,-8173547.923,-21920272.740,-1130572.192,15028607.716,-21904444.126,26558.786,0.001731,55.583924,53.489364,42.175595,229.867392,230.019215,62.55,-2.31,1,
06/04/12 22:38:00,340680,12768405.478,-7983862.194,-21912354.146,-1296746.005,15026415.445,-21896364.695,26558.784,0.001731,55.583925,53.48931,42.19481,230.34855,230.501388,63.05,-2.31,1,
06/04/12 22:39:00,340740,12901095.642,-7793567.093,-21902762.724,-1462862.228,15024817.756,-21886613.654,26558.783,0.00173,55.583927,53.489257,42.213269,230.830475,230.984318,63.55,-2.31,1,
06/04/12 22:40:00,340800,13032801.055,-7602677.122,-21891499.148,-1628906.157,15023814.132,-21875191.688,26558.782,0.00173,55.58393,53.489204,42.230958,231.313183,231.468018,64.05,-2.31,1,
06/04/12 22:41:00,340860,13163511.628,-7411206.833,-21878564.218,-1794863.096,15023403.892,-21862099.608,26558.782,0.001729,55.583933,53.48915,42.247863,231.796686,231.952503,64.55,-2.31,1,
06/04/12 22:42:00,340920,13293217.348,-7219170.819,-21863958.860,-1960718.361,15023586.193,-21847338.355,26558.783,0.001728,55.583936,53.489097,42.263972,232.280997,232.437784,65.05,-2.31,1,
06/04/12 22:43:00,340980,13421908.276,-7026583.720,-21847684.131,-2126457.279,15024360.029,-21830908.996,26558.784,0.001728,55.58394,53.489044,42.279272,232.766128,232.923874,65.55,-2.31,1,
06/04/12 22:44:00,341040,13549574.552,-6833460.218,-21829741.211,-2292065.196,15025724.232,-21812812.723,26558.785,0.001727,55.583944,53.488991,42.293752,233.252092,233.410784,66.05,-2.31,1,
06/04/12 22:45:00,341100,13676206.391,-6639815.036,-21810131.410,-2457527.471,15027677.470,-21793050.858,26558.787,0.001726,55.583948,53.488938,42.3074,233.7389,233.898527,66.55,-2.31,1,
06/04/12 22:46:00,341160,13801794.088,-6445662.940,-21788856.163,-2622829.485,15030218.251,-21771624.847,26558.790,0.001726,55.583953,53.488885,42.320205,234.226563,234.387114,67.05,-2.32,1,
06/04/12 22:47:00,341220,13926328.014,-6251018.733,-21765917.032,-2787956.640,15033344.920,-21748536.265,26558.794,0.001725,55.583958,53.488832,42.332156,234.715092,234.876554,67.55,-2.32,1,
06/04/12 22:48:00,341280,14049798.622,-6055897.259,-21741315.707,-2952894.365,15037055.662,-21723786.813,26558.797,0.001724,55.583964,53.48878,42.343244,235.204497,235.366858,68.04,-2.32,1,
06/04/12 22:49:00,341340,14172196.444,-5860313.398,-21715054.004,-3117628.111,15041348.499,-21697378.318,26558.802,0.001723,55.58397,53.488727,42.353458,235.694787,235.858036,68.54,-2.32,1,
06/04/12 22:50:00,341400,14293512.093,-5664282.066,-21687133.866,-3282143.361,15046221.294,-21669312.733,26558.807,0.001723,55.583976,53.488675,42.362791,236.185972,236.350096,69.04,-2.32,1,
06/04/12 22:51:00,341460,14413736.265,-5467818.216,-21657557.360,-3446425.628,15051671.749,-21639592.139,26558.812,0.001722,55.583983,53.488623,42.371232,236.67806,236.843048,69.54,-2.32,1,
06/04/12 22:52:00,341520,14532859.736,-5270936.833,-21626326.683,-3610460.457,15057697.404,-21608218.742,26558.819,0.001721,55.58399,53.488571,42.378775,237.171059,237.336898,70.04,-2.32,1,
06/04/12 22:53:00,341580,14650873.367,-5073652.936,-21593444.156,-3774233.430,15064295.643,-21575194.874,26558.825,0.00172,55.583997,53.488519,42.385411,237.664978,237.831656,70.54,-2.32,1,
06/04/12 22:54:00,341640,14767768.102,-4875981.575,-21558912.226,-3937730.166,15071463.688,-21540522.994,26558.832,0.00172,55.584005,53.488467,42.391134,238.159823,238.327328,71.04,-2.32,1,
06/04/12 22:55:00,341700,14883534.969,-4677937.833,-21522733.465,-4100936.323,15079198.604,-21504205.684,26558.840,0.001719,55.584013,53.488415,42.395937,238.6556,238.823919,71.54,-2.32,1,
06/04/12 22:56:00,341760,14998165.082,-4479536.819,-21484910.574,-4263837.601,15087497.297,-21466245.655,26558.848,0.001718,55.584022,53.488364,42.399814,239.152316,239.321437,72.04,-2.32,1,
06/04/12 22:57:00,341820,15111649.641,-4280793.674,-21445446.374,-4426419.747,15096356.517,-21426645.740,26558.857,0.001717,55.58403,53.488313,42.40276,239.649977,239.819887,72.54,-2.32,1,
06/04/12 22:58:00,341880,15223979.931,-4081723.563,-21404343.817,-4588668.549,15105772.855,-21385408.901,26558.867,0.001716,55.58404,53.488262,42.40477,240.148586,240.319273,73.04,-2.32,1,
06/04/12 22:59:00,341940,15335147.327,-3882341.680,-21361605.976,-4750569.849,15115742.747,-21342538.220,26558.877,0.001715,55.584049,53.488211,42.405839,240.648148,240.8196,73.54,-2.32,1,
06/04/12 23:00:00,342000,15445143.290,-3682663.241,-21317236.051,-4912109.536,15126262.472,-21298036.909,26558.887,0.001715,55.584059,53.488161,42.405965,241.148668,241.320871,74.04,-2.32,1,
06/04/12 23:01:00,342060,15553959.369,-3482703.489,-21271237.365,-5073273.554,15137328.157,-21251908.300,26558.898,0.001714,55.584069,53.48811,42.405143,241.650147,241.823089,74.54,-2.32,1,
06/04/12 23:02:00,342120,15661587.203,-3282477.687,-21223613.367,-5234047.900,15148935.771,-21204155.852,26558.910,0.001713,55.58408,53.48806,42.403373,242.15259,242.326258,75.04,-2.32,1,
06/04/12 23:03:00,342180,15768018.521,-3082001.121,-21174367.629,-5394418.630,15161081.132,-21154783.147,26558.922,0.001712,55.584091,53.48801,42.40065,242.655996,242.830378,75.54,-2.32,1,
06/04/12 23:04:00,342240,15873245.142,-2881289.097,-21123503.846,-5554371.858,15173759.903,-21103793.892,26558.934,0.001711,55.584102,53.487961,42.396976,243.160369,243.335451,76.04,-2.32,1,
06/04/12 23:05:00,342300,15977258.978,-2680356.940,-21071025.840,-5713893.761,15186967.597,-21051191.914,26558.947,0.001711,55.584113,53.487911,42.392348,243.665709,243.841478,76.54,-2.32,1,
06/04/12 23:06:00,342360,16080052.029,-2479219.994,-21016937.553,-5872970.577,15200699.574,-20996981.168,26558.961,0.00171,55.584125,53.487862,42.386766,244.172015,244.348459,77.04,-2.33,1,
06/04/12 23:07:00,342420,16181616.391,-2277893.618,-20961243.051,-6031588.613,15214951.045,-20941165.729,26558.975,0.001709,55.584137,53.487813,42.380232,244.679287,244.856393,77.54,-2.33,1,
06/04/12 23:08:00,342480,16281944.251,-2076393.189,-20903946.523,-6189734.240,15229717.070,-20883749.796,26558.990,0.001708,55.58415,53.487765,42.372746,245.187525,245.365279,78.04,-2.33,1,
06/04/12 23:09:00,342540,16381027.891,-1874734.096,-20845052.282,-6347393.902,15244992.561,-20824737.688,26559.005,0.001707,55.584163,53.487717,42.36431,245.696726,245.875116,78.54,-2.33,1,
06/04/12 23:10:00,342600,16478859.685,-1672931.744,-20784564.760,-6504554.114,15260772.283,-20764133.849,26559.020,0.001706,55.584176,53.487669,42.354927,246.206887,246.3859,79.04,-2.33,1,
06/04/12 23:11:00,342660,16575432.105,-1471001.548,-20722488.513,-6661201.463,15277050.853,-20701942.844,26559.036,0.001706,55.584189,53.487621,42.3446,246.718007,246.897629,79.54,-2.33,1,
06/04/12 23:12:00,342720,16670737.714,-1268958.936,-20658828.219,-6817322.614,15293822.741,-20638169.358,26559.053,0.001705,55.584203,53.487573,42.333332,247.230081,247.410299,80.04,-2.33,1,
06/04/12 23:13:00,342780,16764769.176,-1066819.345,-20593588.676,-6972904.311,15311082.275,-20572818.198,26559.070,0.001704,55.584217,53.487526,42.321128,247.743105,247.923906,80.54,-2.33,1,
06/04/12 23:14:00,342840,16857519.247,-864598.220,-20526774.802,-7127933.375,15328823.636,-20505894.293,26559.088,0.001703,55.584231,53.487479,42.307993,248.257074,248.438444,81.04,-2.33,1,
06/04/12 23:15:00,342900,16948980.784,-662311.015,-20458391.639,-7282396.711,15347040.865,-20437402.691,26559.106,0.001702,55.584246,53.487433,42.293932,248.771982,248.953908,81.54,-2.33,1,
06/04/12 23:16:00,342960,17039146.738,-459973.189,-20388444.345,-7436281.309,15365727.860,-20367348.559,26559.124,0.001702,55.584261,53.487387,42.278952,249.287824,249.470292,82.04,-2.33,1,
06/04/12 23:17:00,343020,17128010.161,-257600.207,-20316938.201,-7589574.243,15384878.377,-20295737.187,26559.143,0.001701,55.584276,53.487341,42.26306,249.804592,249.987589,82.54,-2.33,1,
06/04/12 23:18:00,343080,17215564.203,-55207.538,-20243878.605,-7742262.676,15404486.033,-20222573.980,26559.162,0.0017,55.584291,53.487295,42.246263,250.322279,250.505791,83.04,-2.33,1,
06/04/12 23:19:00,343140,17301802.113,147189.346,-20169271.076,-7894333.861,15424544.309,-20147864.466,26559.182,0.001699,55.584307,53.48725,42.228569,250.840876,251.024891,83.54,-2.33,1,
06/04/12 23:20:00,343200,17386717.240,349574.972,-20093121.250,-8045775.143,15445046.546,-20071614.288,26559.202,0.001699,55.584323,53.487205,42.209987,251.360375,251.544879,84.04,-2.33,1,
06/04/12 23:21:00,343260,17470303.032,551933.866,-20015434.882,-8196573.960,15465985.949,-19993829.210,26559.223,0.001698,55.584339,53.487161,42.190527,251.880767,252.065745,84.54,-2.33,1,
06/04/12 23:22:00,343320,17552553.040,754250.554,-19936217.846,-8346717.847,15487355.590,-19914515.112,26559.244,0.001697,55.584355,53.487117,42.170199,252.402041,252.58748,85.04,-2.33,1,
06/04/12 23:23:00,343380,17633460.917,956509.566,-19855476.131,-8496194.436,15509148.406,-19833677.992,26559.266,0.001696,55.584372,53.487073,42.149013,252.924186,253.110073,85.54,-2.33,1,
06/04/12 23:24:00,343440,17713020.414,1158695.433,-19773215.844,-8644991.458,15531357.201,-19751323.963,26559.288,0.001696,55.584389,53.487029,42.126981,253.447193,253.633513,86.04,-2.33,1,
06/04/12 23:25:00,343500,17791225.387,1360792.691,-19689443.210,-8793096.747,15553974.649,-19667459.258,26559.310,0.001695,55.584406,53.486986,42.104115,253.971047,254.157788,86.54,-2.33,1,
06/04/12 23:26:00,343560,17868069.797,1562785.880,-19604164.566,-8940498.239,15576993.295,-19582090.222,26559.333,0.001694,55.584424,53.486944,42.080427,254.495737,254.682885,87.04,-2.34,1,
06/04/12 23:27:00,343620,17943547.703,1764659.549,-19517386.369,-9087183.974,15600405.553,-19495223.317,26559.356,0.001694,55.584441,53.486901,42.055931,255.021251,255.20879,87.54,-2.34,1,
06/04/12 23:28:00,343680,18017653.273,1966398.253,-19429115.190,-9233142.102,15624203.714,-19406865.122,26559.380,0.001693,55.584459,53.48686,42.03064,255.547573,255.735491,88.04,-2.34,1,
06/04/12 23:29:00,343740,18090380.776,2167986.557,-19339357.712,-9378360.878,15648379.938,-19317022.327,26559.404,0.001692,55.584477,53.486818,42.004569,256.07469,256.262973,88.54,-2.34,1,
06/04/12 23:30:00,343800,18161724.587,2369409.035,-19248120.735,-9522828.671,15672926.266,-19225701.739,26559.428,0.001692,55.584496,53.486777,41.977733,256.602586,256.79122,89.04,-2.34,1,
06/04/12 23:31:00,343860,18231679.187,2570650.272,-19155411.171,-9666533.959,15697834.614,-19132910.275,26559.453,0.001691,55.584514,53.486736,41.950147,257.131247,257.320218,89.54,-2.34,1,
06/04/12 23:32:00,343920,18300239.159,2771694.868,-19061236.048,-9809465.335,15723096.774,-19038654.970,26559.478,0.001691,55.584533,53.486696,41.921827,257.660656,257.84995,90.04,-2.34,1,
06/04/12 23:33:00,343980,18367399.198,2972527.433,-18965602.502,-9951611.509,15748704.423,-18942942.967,26559.503,0.00169,55.584552,53.486656,41.89279,258.190796,258.380399,90.54,-2.34,1,
06/04/12 23:34:00,344040,18433154.099,3173132.594,-18868517.785,-10092961.308,15774649.116,-18845781.523,26559.529,0.001689,55.584571,53.486617,41.863053,258.721651,258.911549,91.04,-2.34,1,
06/04/12 23:35:00,344100,18497498.769,3373494.995,-18769989.258,-10233503.675,15800922.292,-18747178.006,26559.555,0.001689,55.58459,53.486577,41.832635,259.253202,259.443381,91.54,-2.34,1,
06/04/12 23:36:00,344160,18560428.219,3573599.294,-18670024.395,-10373227.677,15827515.276,-18647139.895,26559.581,0.001688,55.584609,53.486539,41.801553,259.785431,259.975877,92.04,-2.34,1,
06/04/12 23:37:00,344220,18621937.571,3773430.170,-18568630.781,-10512122.503,15854419.277,-18545674.780,26559.608,0.001688,55.584629,53.486501,41.769825,260.31832,260.509019,92.54,-2.34,1,
06/04/12 23:38:00,344280,18682022.051,3972972.320,-18465816.107,-10650177.465,15881625.394,-18442790.360,26559.635,0.001687,55.584649,53.486463,41.737473,260.851849,261.042786,93.04,-2.34,1,
06/04/12 23:39:00,344340,18740676.996,4172210.462,-18361588.177,-10787382.000,15909124.614,-18338494.443,26559.662,0.001687,55.584669,53.486425,41.704514,261.385999,261.577161,93.54,-2.34,1,
06/04/12 23:40:00,344400,18797897.853,4371129.336,-18255954.904,-10923725.673,15936907.815,-18232794.946,26559.690,0.001686,55.584689,53.486388,41.67097,261.920749,262.112121,94.04,-2.34,1,
06/04/12 23:41:00,344460,18853680.175,4569713.706,-18148924.306,-11059198.177,15964965.768,-18125699.894,26559.718,0.001686,55.584709,53.486352,41.63686,262.456078,262.647647,94.54,-2.34,1,
06/04/12 23:42:00,344520,18908019.627,4767948.359,-18040504.512,-11193789.337,15993289.139,-18017217.420,26559.746,0.001686,55.584729,53.486316,41.602207,262.991966,263.183717,95.04,-2.34,1,
06/04/12 23:43:00,344580,18960911.983,4965818.106,-17930703.755,-11327489.107,16021868.490,-17907355.764,26559.774,0.001685,55.58475,53.48628,41.567032,263.528391,263.72031,95.54,-2.34,1,
06/04/12 23:44:00,344640,19012353.127,5163307.787,-17819530.378,-11460287.577,16050694.278,-17796123.271,26559.803,0.001685,55.58477,53.486245,41.531356,264.065331,264.257404,96.04,-2.34,1,
06/04/12 23:45:00,344700,19062339.055,5360402.269,-17706992.827,-11592174.969,16079756.863,-17683528.392,26559.832,0.001685,55.584791,53.48621,41.495202,264.602764,264.794976,96.54,-2.34,1,
06/04/12 23:46:00,344760,19110865.873,5557086.446,-17593099.653,-11723141.643,16109046.505,-17569579.684,26559.861,0.001684,55.584812,53.486176,41.458593,265.140667,265.333004,97.04,-2.35,1,
06/04/12 23:47:00,344820,19157929.797,5753345.245,-17477859.514,-11853178.095,16138553.367,-17454285.808,26559.890,0.001684,55.584833,53.486142,41.421551,265.679017,265.871465,97.54,-2.35,1,
06/04/12 23:48:00,344880,19203527.157,5949163.622,-17361281.169,-11982274.961,16168267.515,-17337655.529,26559.920,0.001684,55.584854,53.486109,41.384101,266.21779,266.410335,98.04,-2.35,1,
06/04/12 23:49:00,344940,19247654.394,6144526.566,-17243373.482,-12110423.018,16198178.923,-17219697.713,26559.950,0.001684,55.584875,53.486076,41.346266,266.756963,266.949591,98.54,-2.35,1,
06/04/12 23:50:00,345000,19290308.060,6339419.099,-17124145.419,-12237613.183,16228277.475,-17100421.331,26559.980,0.001683,55.584896,53.486044,41.308069,267.296513,267.489208,99.04,-2.35,1,
06/04/12 23:51:00,345060,19331484.822,6533826.278,-17003606.049,-12363836.517,16258552.961,-16979835.455,26560.010,0.001683,55.584917,53.486012,41.269536,267.836413,268.029163,99.54,-2.35,1,
06/04/12 23:52:00,345120,19371181.456,6727733.195,-16881764.540,-12489084.224,16288995.088,-16857949.258,26560.041,0.001683,55.584938,53.48598,41.230691,268.376641,268.56943,100.05,-2.35,1,
06/04/12 23:53:00,345180,19409394.854,6921124.981,-16758630.163,-12613347.656,16319593.472,-16734772.014,26560.071,0.001683,55.58496,53.485949,41.191558,268.917171,269.109985,100.55,-2.35,1,
06/04/12 23:54:00,345240,19446122.020,7113986.803,-16634212.287,-12736618.309,16350337.648,-16610313.094,26560.102,0.001683,55.584981,53.485918,41.152162,269.457979,269.650803,101.05,-2.35,1,
06/04/12 23:55:00,345300,19481360.073,7306303.867,-16508520.381,-12858887.830,16381217.068,-16484581.972,26560.133,0.001683,55.585003,53.485888,41.11253,269.999038,270.191859,101.55,-2.35,1,
06/04/12 23:56:00,345360,19515106.244,7498061.421,-16381564.013,-12980148.012,16412221.103,-16357588.219,26560.164,0.001683,55.585024,53.485859,41.072685,270.540324,270.733128,102.05,-2.35,1,
06/04/12 23:57:00,345420,19547357.878,7689244.753,-16253352.847,-13100390.801,16443339.045,-16229341.501,26560.195,0.001683,55.585046,53.485829,41.032654,271.081811,271.274583,102.55,-2.35,1,
06/04/12 23:58:00,345480,19578112.435,7879839.194,-16123896.646,-13219608.294,16474560.110,-16099851.584,26560.227,0.001683,55.585068,53.485801,40.992462,271.623475,271.8162,103.05,-2.35,1,
06/04/12 23:59:00,345540,19607367.490,8069830.120,-15993205.268,-13337792.740,16505873.440,-15969128.330,26560.258,0.001683,55.585089,53.485772,40.952135,272.165287,272.357952,103.55,-2.35,1,
06/05/12 00:00:00,345600,19635120.732,8259202.950,-15861288.667,-13454936.542,16537268.104,-15837181.694,26560.290,0.001683,55.585111,53.485745,40.911699,272.707224,272.899814,104.05,-2.35,1,
06/05/12 00:01:00,345660,19661369.964,8447943.149,-15728156.893,-13571022.115,16568741.409,-15704021.728,26560.321,0.001683,55.585133,53.485717,40.871179,273.24926,273.441759,104.55,-2.35,1,
06/05/12 00:02:00,345720,19686113.105,8636036.231,-15593820.087,-13686062.441,16600265.736,-15569658.577,26560.353,0.001683,55.585154,53.48569,40.830602,273.791367,273.983763,105.05,-2.35,1,
06/05/12 00:03:00,345780,19709348.189,8823467.756,-15458288.486,-13800040.267,16631838.187,-15434102.480,26560.385,0.001683,55.585176,53.485664,40.789993,274.333521,274.525798,105.55,-2.35,1,
06/05/12 00:04:00,345840,19731073.365,9010223.336,-15321572.420,-13912948.623,16663447.558,-15297363.767,26560.417,0.001683,55.585198,53.485638,40.749379,274.875695,275.06784,106.05,-2.35,1,
06/05/12 00:05:00,345900,19751286.899,9196288.630,-15183682.307,-14024780.695,16695082.586,-15159452.860,26560.449,0.001683,55.585219,53.485613,40.708785,275.417863,275.609862,106.55,-2.35,1,
06/05/12 00:06:00,345960,19769987.170,9381649.351,-15044628.660,-14135529.833,16726731.946,-15020380.273,26560.481,0.001683,55.585241,53.485588,40.668238,275.96,276.151837,107.05,-2.36,1,
06/05/12 00:07:00,346020,19787172.676,9566291.265,-14904422.081,-14245189.545,16758384.254,-14880156.609,26560.513,0.001684,55.585262,53.485563,40.627762,276.502079,276.693742,107.55,-2.36,1,
06/05/12 00:08:00,346080,19802842.029,9750200.190,-14763073.261,-14353753.502,16790028.069,-14738792.560,26560.545,0.001684,55.585284,53.485539,40.587384,277.044076,277.235548,108.05,-2.36,1,
06/05/12 00:09:00,346140,19816993.957,9933362.000,-14620592.979,-14461215.537,16821651.898,-14596298.907,26560.577,0.001684,55.585305,53.485516,40.54713,277.585964,277.777233,108.55,-2.36,1,
06/05/12 00:10:00,346200,19829627.305,10115762.625,-14476992.102,-14567569.646,16853244.193,-14452686.520,26560.609,0.001684,55.585327,53.485493,40.507024,278.127718,278.318768,109.06,-2.36,1,
06/05/12 00:11:00,346260,19840741.035,10297388.051,-14332281.586,-14672809.991,16884793.359,-14307966.352,26560.641,0.001685,55.585348,53.48547,40.467092,278.669313,278.86013,109.56,-2.36,1,
06/05/12 00:12:00,346320,19850334.223,10478224.323,-14186472.470,-14776930.897,16916287.749,-14162149.447,26560.673,0.001685,55.58537,53.485448,40.427359,279.210723,279.401294,110.06,-2.36,1,
06/05/12 00:13:00,346380,19858406.065,10658257.546,-14039575.881,-14879926.856,16947715.673,-14015246.930,26560.706,0.001685,55.585391,53.485426,40.38785,279.751924,279.942234,110.56,-2.36,1,
06/05/12 00:14:00,346440,19864955.871,10837473.884,-13891603.029,-14981792.526,16979065.397,-13867270.012,26560.738,0.001686,55.585412,53.485405,40.34859,280.292892,280.482926,111.06,-2.36,1,
06/05/12 00:15:00,346500,19869983.068,11015859.562,-13742565.207,-15082522.733,17010325.144,-13718229.987,26560.770,0.001686,55.585433,53.485384,40.309602,280.8336,281.023345,111.56,-2.36,1,
06/05/12 00:16:00,346560,19873487.200,11193400.870,-13592473.794,-15182112.470,17041483.098,-13568138.233,26560.802,0.001687,55.585454,53.485364,40.270912,281.374027,281.563468,112.06,-2.36,1,
06/05/12 00:17:00,346620,19875467.930,11370084.159,-13441340.246,-15280556.899,17072527.407,-13417006.209,26560.834,0.001687,55.585475,53.485344,40.232542,281.914147,282.10327,112.56,-2.36,1,
06/05/12 00:18:00,346680,19875925.034,11545895.844,-13289176.105,-15377851.351,17103446.182,-13264845.454,26560.865,0.001688,55.585496,53.485324,40.194517,282.453937,282.642728,113.06,-2.36,1,
